epoch,IoU,dice_coefficient,loss,val_IoU,val_dice_coefficient,val_loss
38,0.8992981910705566,0.9077388644218445,0.010231586173176765,0.9054110050201416,0.9137107133865356,0.01059169601649046
39,0.9003572463989258,0.9071246385574341,0.010068769566714764,0.9080092310905457,0.9175959229469299,0.010050266049802303
40,0.9022577404975891,0.9110084772109985,0.00993120763450861,0.9074990153312683,0.9171212315559387,0.010083978064358234
41,0.9032301902770996,0.9109570980072021,0.009838174097239971,0.9105322957038879,0.9190540313720703,0.010022864677011967
42,0.9039612412452698,0.9108872413635254,0.009751999750733376,0.9076647758483887,0.9173263311386108,0.01007066573947668
43,0.9047417640686035,0.9118102788925171,0.009681429713964462,0.9120842814445496,0.9197328686714172,0.009568736888468266
44,0.9058712124824524,0.9147725105285645,0.009542418643832207,0.9117738604545593,0.9211969971656799,0.00970270112156868
45,0.9064446091651917,0.9134657382965088,0.009471114724874496,0.9121705889701843,0.9219313263893127,0.009759532287716866
46,0.9075019359588623,0.9167432188987732,0.009385076351463795,0.9132601618766785,0.9229065179824829,0.009693058207631111
47,0.9087033867835999,0.9171896576881409,0.009279809892177582,0.9147982597351074,0.9239826202392578,0.009439119137823582
48,0.9097213745117188,0.9169323444366455,0.009188349358737469,0.91126948595047,0.9233691096305847,0.00961234513670206
49,0.910349428653717,0.9172740578651428,0.009125339798629284,0.9156808853149414,0.925438404083252,0.009310850873589516
50,0.9111599922180176,0.9174349904060364,0.009036385454237461,0.9172527194023132,0.9250285029411316,0.009210119023919106
51,0.9118587970733643,0.9203803539276123,0.008925983682274818,0.9172685146331787,0.9268800616264343,0.009118092246353626
52,0.9127276539802551,0.9199546575546265,0.008873609825968742,0.9176713824272156,0.9254876971244812,0.00922420248389244
53,0.9134912490844727,0.9223802089691162,0.008782519958913326,0.9178468585014343,0.9265156984329224,0.009164747782051563
54,0.9139029383659363,0.9210827946662903,0.008782601915299892,0.918446958065033,0.9274846911430359,0.009011270478367805
55,0.9148297309875488,0.9222636222839355,0.008627699688076973,0.9196274876594543,0.928699791431427,0.008968951180577278
56,0.9156185984611511,0.9245996475219727,0.0085834302008152,0.919396698474884,0.9281479120254517,0.008928409777581692
57,0.9162001609802246,0.9243974685668945,0.008531968109309673,0.9203932285308838,0.9291484355926514,0.008981593884527683
58,0.9161903262138367,0.9243448376655579,0.008515488356351852,0.9209166169166565,0.9291704893112183,0.008835217915475368
59,0.9173827767372131,0.9241700172424316,0.008385324850678444,0.9218940734863281,0.9301789402961731,0.008990510366857052
60,0.9181964993476868,0.9274157285690308,0.00830303318798542,0.9229076504707336,0.9293221831321716,0.008583280257880688
61,0.9183105826377869,0.9270124435424805,0.008263432420790195,0.9227892756462097,0.9304825663566589,0.008727029897272587
62,0.9187858700752258,0.9266585111618042,0.008220399729907513,0.9226295948028564,0.9315242767333984,0.008592402562499046
63,0.9199562072753906,0.9277817606925964,0.008163856342434883,0.9242832660675049,0.9331265687942505,0.008671650663018227
64,0.9199468493461609,0.9274706244468689,0.00813385285437107,0.9238624572753906,0.9325495958328247,0.008578227832913399
65,0.9202895164489746,0.9290035367012024,0.00808020867407322,0.9244349598884583,0.9325934648513794,0.008587152697145939
66,0.921257495880127,0.9270492196083069,0.007985628210008144,0.9257616400718689,0.9346011877059937,0.008539040572941303
67,0.9216180443763733,0.9281429648399353,0.007957911118865013,0.9236605167388916,0.932759702205658,0.008591337129473686
68,0.9218197464942932,0.9307114481925964,0.007944278419017792,0.9250181317329407,0.9335737824440002,0.008418431505560875
69,0.9222825169563293,0.9290162324905396,0.007860518991947174,0.9266745448112488,0.9345276951789856,0.00834707636386156
70,0.9228944778442383,0.931018054485321,0.007830190472304821,0.9274404048919678,0.9354409575462341,0.00835129152983427
71,0.9225602149963379,0.9306780099868774,0.007799074519425631,0.9254738688468933,0.9334806799888611,0.00839096400886774
72,0.9236380457878113,0.9307908415794373,0.007715935353189707,0.9273894429206848,0.9359191656112671,0.008238216862082481
73,0.9243174195289612,0.9322301149368286,0.007693386636674404,0.9276449680328369,0.9360739588737488,0.008289658464491367
74,0.924813449382782,0.9304654002189636,0.007651689928025007,0.9269965291023254,0.9356756806373596,0.00837282370775938
75,0.9242501258850098,0.9321550726890564,0.00766399409621954,0.9273987412452698,0.9356771111488342,0.008263268508017063
76,0.9252446293830872,0.9337751269340515,0.00756740802899003,0.9276601672172546,0.9359280467033386,0.008241258561611176
77,0.9259689450263977,0.9330101609230042,0.007528030779212713,0.9293546676635742,0.9369460344314575,0.0081552155315876
78,0.9260998368263245,0.9351301193237305,0.00749931251630187,0.9282939434051514,0.9375600218772888,0.008153276517987251
79,0.9262027144432068,0.9328516721725464,0.00749178696423769,0.9297505021095276,0.9373877644538879,0.008135616779327393
80,0.9268664717674255,0.934137761592865,0.007418222259730101,0.9295489192008972,0.9369388818740845,0.008112860843539238
81,0.9270995259284973,0.9357351660728455,0.007384993135929108,0.9300849437713623,0.9383285045623779,0.008011572062969208
82,0.9274499416351318,0.9363625645637512,0.007350672967731953,0.9290154576301575,0.9376359581947327,0.008047949522733688
83,0.9274218082427979,0.9346246123313904,0.007367100100964308,0.9293627738952637,0.9376543760299683,0.008144180290400982
84,0.9286396503448486,0.9371691346168518,0.007256107404828072,0.9311618804931641,0.9394399523735046,0.007951677776873112
85,0.928642213344574,0.9355180859565735,0.007230901159346104,0.9313849806785583,0.9399897456169128,0.007989222183823586
86,0.9290195107460022,0.9375113248825073,0.007218905258923769,0.9308058619499207,0.9393125176429749,0.00808179471641779
87,0.9290587902069092,0.9365854859352112,0.007200273219496012,0.9317328929901123,0.9397304058074951,0.00801639724522829
88,0.9295660853385925,0.9363893270492554,0.007146487943828106,0.9306039810180664,0.9383757710456848,0.008125661872327328
89,0.9297879338264465,0.937441885471344,0.007116552907973528,0.9316971898078918,0.9397757649421692,0.007854814641177654
90,0.9295938014984131,0.936806857585907,0.007162314839661121,0.9314557909965515,0.9401978850364685,0.007955659180879593
91,0.9300264716148376,0.938326358795166,0.007056267466396093,0.9322154521942139,0.9397981762886047,0.007835689932107925
92,0.9304205775260925,0.9375998377799988,0.007033551577478647,0.9335448145866394,0.9402533769607544,0.007733088452368975
93,0.9312421679496765,0.9372310042381287,0.006974674761295319,0.9331905841827393,0.9413518309593201,0.007778968196362257
94,0.931164562702179,0.938653826713562,0.006982877384871244,0.9331264495849609,0.9409283995628357,0.007802434731274843
95,0.9313346743583679,0.9404833316802979,0.006954604759812355,0.9305901527404785,0.9399887919425964,0.007919026538729668
96,0.9316389560699463,0.9377803206443787,0.006931431591510773,0.9331820607185364,0.9405587315559387,0.007849625311791897
97,0.932347297668457,0.93878573179245,0.006892958655953407,0.9338114261627197,0.9411436915397644,0.007780599873512983
98,0.9322357177734375,0.939513087272644,0.006866846699267626,0.931349515914917,0.940841794013977,0.007848108187317848
99,0.9321096539497375,0.9389891624450684,0.006841059774160385,0.9338774681091309,0.9424065351486206,0.007740938104689121
